Offense Date,UCR Description,UCR Category,Zip Code
2021-01-22 23:25:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2021-01-23 00:15:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-01-23 04:30:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2021-01-23 10:30:00+00:00,INTIMIDATION,ASSAULT,38128
2021-01-23 11:00:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2021-01-23 14:10:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-01-23 15:15:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-01-23 15:38:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-01-23 17:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2021-01-23 17:00:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-01-23 17:25:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-01-23 17:50:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-01-23 19:35:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2021-01-23 21:00:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-01-24 01:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-01-24 02:00:00+00:00,ROBBERY,ROBBERY,38128
2021-01-24 02:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-01-24 06:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-01-24 09:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-01-24 10:50:00+00:00,INTIMIDATION,ASSAULT,38128
2021-01-24 12:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-01-24 12:30:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-01-24 14:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-01-24 17:00:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2021-01-24 18:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2021-01-24 19:00:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-01-24 19:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-01-24 20:00:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-01-25 03:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-01-25 11:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-01-25 13:00:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2021-01-25 13:03:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2021-01-25 13:15:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2021-01-25 13:45:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-01-25 14:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-01-25 15:30:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2021-01-25 20:15:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-01-25 21:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-01-25 23:30:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2021-01-25 23:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-01-26 05:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2021-01-26 08:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-01-26 09:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38128
2021-01-26 11:41:00+00:00,INTIMIDATION,ASSAULT,38128
2021-01-26 11:45:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-01-26 13:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2021-01-26 13:10:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-01-26 13:50:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-01-26 15:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2021-01-26 15:30:00+00:00,CREDIT CARD/ATM FRAUD,FRAUD,38128
2021-01-26 17:20:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-01-26 18:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-01-26 18:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2021-01-26 21:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-01-27 01:00:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-01-27 06:15:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38128
2021-01-27 07:00:00+00:00,FALSE PRETENSES/SWIN/CONF,FRAUD,38128
2021-01-27 07:01:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2021-01-27 08:00:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38128
2021-01-27 12:50:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-01-27 14:21:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-01-27 14:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-01-27 16:30:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2021-01-27 23:05:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2021-01-28 01:15:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2021-01-28 09:00:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-01-28 13:38:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2021-01-28 14:47:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2021-01-28 17:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2021-01-28 18:10:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2021-01-29 00:00:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2021-01-29 01:42:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2021-01-29 03:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2021-01-29 13:00:00+00:00,INTIMIDATION,ASSAULT,38128
2021-01-29 15:55:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38128
2021-01-29 16:15:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2021-01-29 18:00:00+00:00,INTIMIDATION,ASSAULT,38128
2021-01-29 21:30:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2021-01-29 23:30:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2021-01-30 00:30:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2021-01-30 03:25:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2021-01-30 07:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-01-30 10:09:00+00:00,INTIMIDATION,ASSAULT,38128
2021-01-30 10:50:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-01-30 12:40:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-01-30 15:00:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2021-01-30 15:04:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-01-30 20:00:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-01-30 23:00:00+00:00,IMPERSONATION,FRAUD,38128
2021-01-31 00:30:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2021-01-31 04:30:00+00:00,ARSON,ARSON,38128
2021-01-31 08:45:00+00:00,INTIMIDATION,ASSAULT,38128
2021-01-31 09:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-01-31 11:05:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-01-31 14:00:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2021-01-31 14:05:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-01-31 15:10:00+00:00,INTIMIDATION,ASSAULT,38128
2021-01-31 16:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2021-01-31 16:00:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2021-01-31 19:00:00+00:00,ROBBERY,ROBBERY,38128
2021-01-31 22:00:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2021-02-01 02:50:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2021-02-01 04:50:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-02-01 07:30:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2021-02-01 08:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38128
2021-02-01 10:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38128
2021-02-01 13:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-02-01 15:30:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2021-02-01 17:27:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2021-02-01 17:30:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-02-01 17:44:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38128
2021-02-01 20:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-02-01 21:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-02-01 21:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-02-02 00:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2021-02-02 02:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-02-02 08:00:00+00:00,COUNTERFEITING/FORGERY,COUNTERFEITING/FORGERY,38128
2021-02-02 10:50:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-02-02 13:10:00+00:00,STALKING,ASSAULT,38128
2021-02-02 14:20:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-02-02 15:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38128
2021-02-02 17:30:00+00:00,INTIMIDATION,ASSAULT,38128
2021-02-02 18:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-02-02 21:32:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-02-02 22:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2021-02-03 00:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2021-02-03 02:05:00+00:00,INTIMIDATION,ASSAULT,38128
2021-02-03 02:35:00+00:00,INTIMIDATION,ASSAULT,38128
2021-02-03 09:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-02-03 10:00:00+00:00,CREDIT CARD/ATM FRAUD,FRAUD,38128
2021-02-03 10:40:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-02-03 13:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-02-03 15:50:00+00:00,DRUG/NARCOTIC EQUIQ VIOL,DRUG/NARCOTIC,38128
2021-02-03 19:30:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-02-03 21:27:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2021-02-03 22:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2021-02-03 22:30:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2021-02-04 02:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-02-04 03:30:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2021-02-04 03:50:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38128
2021-02-04 06:00:00+00:00,INTIMIDATION,ASSAULT,38128
2021-02-04 08:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2021-02-04 08:35:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-02-04 09:18:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2021-02-04 10:40:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-02-04 10:58:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-02-04 11:25:00+00:00,STOLEN PROPERTY,STOLEN PROPERTY,38128
2021-02-04 11:52:00+00:00,ALL OTHER OFFENSES,ALL OTHER OFFENSES,38128
2021-02-04 12:00:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2021-02-04 14:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-02-04 14:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2021-02-04 17:30:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-02-04 19:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2021-02-04 20:48:00+00:00,INTIMIDATION,ASSAULT,38128
2021-02-04 22:38:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-02-04 23:50:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2021-02-05 01:30:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2021-02-05 04:15:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2021-02-05 08:00:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2021-02-05 17:06:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-02-05 17:30:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2021-02-05 21:00:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-02-05 21:00:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-02-05 22:48:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-02-06 00:12:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2021-02-06 00:30:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2021-02-06 01:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-02-06 07:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-02-06 10:20:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-02-06 13:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2021-02-06 13:27:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2021-02-06 14:00:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-02-06 17:00:00+00:00,INTIMIDATION,ASSAULT,38128
2021-02-06 18:06:00+00:00,INTIMIDATION,ASSAULT,38128
2021-02-06 19:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-02-06 21:29:00+00:00,INTIMIDATION,ASSAULT,38128
2021-02-06 22:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-02-07 02:38:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-02-07 09:50:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2021-02-07 12:15:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-02-07 14:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-02-07 15:25:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-02-07 16:00:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-02-07 17:15:00+00:00,INTIMIDATION,ASSAULT,38128
2021-02-07 18:10:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-02-07 19:00:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2021-02-07 20:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-02-07 23:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-02-08 00:30:00+00:00,INTIMIDATION,ASSAULT,38128
2021-02-08 00:40:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-02-08 10:00:00+00:00,FALSE PRETENSES/SWIN/CONF,FRAUD,38128
2021-02-08 11:45:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38128
2021-02-08 16:40:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2021-02-08 17:45:00+00:00,STALKING,ASSAULT,38128
2021-02-08 18:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-02-08 18:15:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38128
2021-02-08 19:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2021-02-08 19:05:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-02-08 19:09:00+00:00,ALL OTHER OFFENSES,ALL OTHER OFFENSES,38128
2021-02-08 22:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2021-02-08 22:25:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-02-08 23:16:00+00:00,INTIMIDATION,ASSAULT,38128
2021-02-09 00:00:00+00:00,INTIMIDATION,ASSAULT,38128
2021-02-09 01:01:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-02-09 07:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2021-02-09 07:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2021-02-09 07:15:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2021-02-09 07:15:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2021-02-09 07:45:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2021-02-09 08:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-02-09 14:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-02-09 15:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2021-02-09 15:00:00+00:00,INTIMIDATION,ASSAULT,38128
2021-02-09 18:48:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-02-10 00:01:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2021-02-10 05:13:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-02-10 06:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38128
2021-02-10 08:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2021-02-10 09:00:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2021-02-10 10:34:00+00:00,ARSON,ARSON,38128
2021-02-10 11:00:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-02-10 11:02:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-02-10 15:05:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-02-10 16:50:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-02-10 17:40:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-02-10 18:10:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-02-10 18:44:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-02-10 19:00:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2021-02-10 19:40:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-02-11 01:55:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2021-02-11 02:00:00+00:00,JUSTIFIABLE HOMICIDE,HOMICIDE,38128
2021-02-11 04:15:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-02-11 07:30:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38128
2021-02-11 08:20:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-02-11 09:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-02-11 10:30:00+00:00,INTIMIDATION,ASSAULT,38128
2021-02-11 10:53:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-02-11 15:45:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-02-11 18:01:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2021-02-11 18:15:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-02-11 21:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-02-11 21:55:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38128
2021-02-11 23:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-02-12 00:01:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2021-02-12 04:10:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-02-12 09:15:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2021-02-12 09:57:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-02-12 12:00:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2021-02-12 13:30:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-02-12 15:00:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-02-12 15:09:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2021-02-12 17:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-02-12 17:30:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-02-12 18:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-02-12 18:16:00+00:00,KIDNAPPING/ABDUCTION,KIDNAPPING/ABDUCTION,38128
2021-02-12 20:25:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2021-02-12 21:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2021-02-12 21:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-02-12 21:43:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2021-02-13 03:30:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2021-02-13 10:30:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2021-02-13 12:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-02-13 12:30:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-02-13 12:30:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2021-02-13 12:50:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2021-02-13 12:50:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-02-13 15:00:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-02-13 17:10:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-02-13 17:25:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-02-13 18:30:00+00:00,DRIVING UNDER THE INFLUENCE,DRIVING UNDER THE INFLUENCE,38128
2021-02-13 21:00:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2021-02-13 21:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2021-02-13 22:54:00+00:00,INTIMIDATION,ASSAULT,38128
2021-02-14 04:25:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2021-02-14 11:02:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-02-14 14:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-02-14 14:35:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-02-14 15:40:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-02-14 18:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2021-02-14 23:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38128
2021-02-14 23:06:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-02-14 23:30:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2021-02-15 12:00:00+00:00,ANIMAL CRUELTY,ANIMAL CRUELTY,38128
2021-02-15 15:40:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-02-15 16:10:00+00:00,INTIMIDATION,ASSAULT,38128
2021-02-15 23:40:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-02-16 02:30:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2021-02-16 13:01:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2021-02-16 13:45:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2021-02-16 19:50:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2021-02-16 20:20:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2021-02-17 00:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38128
2021-02-17 05:30:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2021-02-17 08:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2021-02-17 21:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-02-18 05:45:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2021-02-18 08:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-02-18 14:30:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2021-02-18 16:53:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-02-18 17:00:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2021-02-18 17:45:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
