Offense Date,UCR Description,UCR Category,Zip Code
2021-11-12 17:04:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38114
2021-11-12 17:30:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-11-12 18:44:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38114
2021-11-12 19:13:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38114
2021-11-12 20:17:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38114
2021-11-12 21:00:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38114
2021-11-13 00:10:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2021-11-13 01:40:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38114
2021-11-13 01:40:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-11-13 02:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-11-13 08:11:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-11-13 09:15:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38114
2021-11-13 12:30:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-11-13 13:00:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-11-13 13:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-11-13 19:00:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38114
2021-11-13 19:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38114
2021-11-14 00:50:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38114
2021-11-14 03:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38114
2021-11-14 08:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-11-14 12:00:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-11-14 13:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-11-14 13:00:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-11-14 14:30:00+00:00,INTIMIDATION,ASSAULT,38114
2021-11-14 19:39:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38114
2021-11-14 21:00:00+00:00,ALL OTHER OFFENSES,ALL OTHER OFFENSES,38114
2021-11-14 22:55:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38114
2021-11-15 01:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-11-15 04:30:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2021-11-15 08:00:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38114
2021-11-15 08:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-11-15 12:30:00+00:00,STALKING,ASSAULT,38114
2021-11-15 15:30:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2021-11-15 15:49:00+00:00,DRUG/NARCOTIC EQUIQ VIOL,DRUG/NARCOTIC,38114
2021-11-15 16:30:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38114
2021-11-15 18:30:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38114
2021-11-15 20:40:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-11-15 21:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-11-15 23:05:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-11-16 01:00:00+00:00,IMPERSONATION,FRAUD,38114
2021-11-16 08:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-11-16 09:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2021-11-16 10:20:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-11-16 10:30:00+00:00,EMBEZZLEMENT,EMBEZZLEMENT,38114
2021-11-16 11:00:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-11-16 13:00:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-11-16 14:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-11-16 15:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-11-16 18:00:00+00:00,FALSE PRETENSES/SWIN/CONF,FRAUD,38114
2021-11-16 19:32:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-11-17 10:15:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-11-17 12:24:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38114
2021-11-17 12:36:00+00:00,ROBBERY,ROBBERY,38114
2021-11-17 14:30:00+00:00,INTIMIDATION,ASSAULT,38114
2021-11-17 14:30:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38114
2021-11-17 14:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-11-17 17:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-11-18 00:00:00+00:00,CREDIT CARD/ATM FRAUD,FRAUD,38114
2021-11-18 00:00:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38114
2021-11-18 00:15:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38114
2021-11-18 02:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-11-18 02:40:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2021-11-18 07:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2021-11-18 09:27:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-11-18 11:20:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38114
2021-11-18 12:50:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-11-18 13:00:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38114
2021-11-18 13:14:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38114
2021-11-18 13:20:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-11-18 13:30:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-11-18 13:30:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38114
2021-11-18 14:45:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38114
2021-11-18 15:15:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-11-18 17:14:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38114
2021-11-18 18:00:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-11-18 18:35:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38114
2021-11-18 21:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38114
2021-11-18 23:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-11-19 00:38:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38114
2021-11-19 02:23:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-11-19 07:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-11-19 09:00:00+00:00,INTIMIDATION,ASSAULT,38114
2021-11-19 10:45:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-11-19 12:00:00+00:00,INTIMIDATION,ASSAULT,38114
2021-11-19 12:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38114
2021-11-19 13:19:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-11-19 14:52:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-11-19 15:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-11-19 15:59:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-11-19 16:30:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-11-19 18:20:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38114
2021-11-19 18:40:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-11-19 19:30:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38114
2021-11-19 23:30:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38114
2021-11-20 02:30:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38114
2021-11-20 08:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38114
2021-11-20 09:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38114
2021-11-20 12:00:00+00:00,FALSE PRETENSES/SWIN/CONF,FRAUD,38114
2021-11-20 13:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2021-11-20 15:00:00+00:00,INTIMIDATION,ASSAULT,38114
2021-11-20 16:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38114
2021-11-20 18:35:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-11-20 19:00:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38114
2021-11-20 19:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38114
2021-11-20 19:56:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38114
2021-11-20 19:59:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-11-20 21:30:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38114
2021-11-20 22:00:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38114
2021-11-21 02:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-11-21 08:22:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-11-21 08:52:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38114
2021-11-21 12:00:00+00:00,INTIMIDATION,ASSAULT,38114
2021-11-21 17:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-11-21 17:00:00+00:00,INTIMIDATION,ASSAULT,38114
2021-11-21 17:51:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-11-21 23:16:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38114
2021-11-22 08:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-11-22 08:00:00+00:00,KIDNAPPING/ABDUCTION,KIDNAPPING/ABDUCTION,38114
2021-11-22 09:55:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38114
2021-11-22 14:10:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-11-22 16:35:00+00:00,DRIVING UNDER THE INFLUENCE,DRIVING UNDER THE INFLUENCE,38114
2021-11-23 02:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-11-23 09:45:00+00:00,INTIMIDATION,ASSAULT,38114
2021-11-23 12:50:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-11-23 13:00:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-11-23 16:24:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38114
2021-11-23 17:00:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38114
2021-11-23 18:00:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38114
2021-11-23 18:15:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38114
2021-11-24 08:45:00+00:00,INTIMIDATION,ASSAULT,38114
2021-11-24 11:39:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38114
2021-11-24 12:20:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-11-24 15:10:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-11-24 17:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-11-24 17:35:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38114
2021-11-24 18:28:00+00:00,DRIVING UNDER THE INFLUENCE,DRIVING UNDER THE INFLUENCE,38114
2021-11-25 00:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38114
2021-11-25 02:10:00+00:00,ROBBERY,ROBBERY,38114
2021-11-25 11:20:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-11-25 12:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38114
2021-11-25 14:40:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-11-25 15:00:00+00:00,INTIMIDATION,ASSAULT,38114
2021-11-25 21:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38114
2021-11-25 21:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-11-26 09:20:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-11-26 12:50:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-11-26 14:00:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-11-26 15:50:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-11-26 17:00:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-11-26 17:45:00+00:00,DRUG/NARCOTIC EQUIQ VIOL,DRUG/NARCOTIC,38114
2021-11-26 17:46:00+00:00,DRUG/NARCOTIC EQUIQ VIOL,DRUG/NARCOTIC,38114
2021-11-26 18:39:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38114
2021-11-26 23:20:00+00:00,INTIMIDATION,ASSAULT,38114
2021-11-27 08:55:00+00:00,DRUG/NARCOTIC EQUIQ VIOL,DRUG/NARCOTIC,38114
2021-11-27 10:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38114
2021-11-27 11:00:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-11-27 14:32:00+00:00,INTIMIDATION,ASSAULT,38114
2021-11-27 16:35:00+00:00,DRIVING UNDER THE INFLUENCE,DRIVING UNDER THE INFLUENCE,38114
2021-11-27 17:38:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-11-27 20:15:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-11-28 04:00:00+00:00,INTIMIDATION,ASSAULT,38114
2021-11-28 10:39:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-11-28 13:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-11-28 14:50:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-11-28 17:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-11-28 18:30:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-11-28 19:55:00+00:00,INTIMIDATION,ASSAULT,38114
2021-11-28 20:40:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-11-28 21:50:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-11-29 05:40:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2021-11-29 07:00:00+00:00,INTIMIDATION,ASSAULT,38114
2021-11-29 09:33:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-11-29 10:00:00+00:00,TRESPASS OF REAL PROPERTY,TRESPASS OF REAL PROPERTY,38114
2021-11-29 13:47:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38114
2021-11-29 14:00:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38114
2021-11-29 14:20:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38114
2021-11-29 15:33:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38114
2021-11-29 16:00:00+00:00,INTIMIDATION,ASSAULT,38114
2021-11-29 16:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-11-29 17:30:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-11-29 18:20:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-11-29 21:03:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-11-29 21:22:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-11-29 22:35:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-11-29 23:35:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-11-30 08:30:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38114
2021-11-30 10:24:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-11-30 12:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2021-11-30 14:25:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-11-30 14:50:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-11-30 16:15:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-11-30 18:40:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-11-30 20:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-11-30 20:45:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-11-30 20:45:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-11-30 21:25:00+00:00,INTIMIDATION,ASSAULT,38114
2021-11-30 22:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-12-01 05:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-12-01 06:25:00+00:00,INTIMIDATION,ASSAULT,38114
2021-12-01 09:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-12-01 11:30:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38114
2021-12-01 13:40:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38114
2021-12-01 15:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-12-01 15:30:00+00:00,INTIMIDATION,ASSAULT,38114
2021-12-01 17:02:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-12-01 18:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2021-12-01 18:10:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38114
2021-12-01 18:40:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-12-01 18:45:00+00:00,DRIVING UNDER THE INFLUENCE,DRIVING UNDER THE INFLUENCE,38114
2021-12-02 01:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-12-02 04:45:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-12-02 08:15:00+00:00,STALKING,ASSAULT,38114
2021-12-02 10:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-12-02 12:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-12-02 12:45:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38114
2021-12-02 13:00:00+00:00,INTIMIDATION,ASSAULT,38114
2021-12-02 15:10:00+00:00,INTIMIDATION,ASSAULT,38114
2021-12-02 15:10:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-12-02 15:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-12-02 18:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-12-02 19:23:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38114
2021-12-02 21:00:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-12-02 21:40:00+00:00,INTIMIDATION,ASSAULT,38114
2021-12-03 06:30:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38114
2021-12-03 08:00:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-12-03 09:00:00+00:00,STALKING,ASSAULT,38114
2021-12-03 09:40:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-12-03 10:30:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38114
2021-12-03 13:00:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38114
2021-12-03 13:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-12-03 16:45:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-12-03 19:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-12-03 22:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38114
2021-12-03 23:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38114
2021-12-04 00:15:00+00:00,ROBBERY,ROBBERY,38114
2021-12-04 12:17:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-12-04 12:17:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38114
2021-12-04 13:00:00+00:00,FALSE PRETENSES/SWIN/CONF,FRAUD,38114
2021-12-04 13:10:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38114
2021-12-04 14:25:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-12-04 16:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38114
2021-12-04 17:00:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38114
2021-12-04 17:18:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-12-04 17:40:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-12-04 19:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38114
2021-12-04 22:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-12-05 02:10:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-12-05 07:40:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-12-05 08:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2021-12-05 11:22:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2021-12-05 12:10:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-12-05 15:10:00+00:00,INTIMIDATION,ASSAULT,38114
2021-12-05 15:30:00+00:00,ARSON,ARSON,38114
2021-12-05 16:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2021-12-05 17:53:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38114
2021-12-05 20:04:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-12-05 23:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-12-06 02:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38114
2021-12-06 07:06:00+00:00,INTIMIDATION,ASSAULT,38114
2021-12-06 11:26:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-12-06 12:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-12-06 12:15:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-12-06 12:15:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-12-06 16:40:00+00:00,INTIMIDATION,ASSAULT,38114
2021-12-06 18:00:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-12-06 19:50:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-12-06 22:10:00+00:00,ROBBERY,ROBBERY,38114
2021-12-07 00:45:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2021-12-07 01:59:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38114
2021-12-07 02:30:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38114
2021-12-07 11:00:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38114
2021-12-07 11:14:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-12-07 14:25:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-12-07 15:26:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-12-07 16:00:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38114
2021-12-07 18:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2021-12-07 18:50:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-12-07 20:20:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-12-07 21:14:00+00:00,INTIMIDATION,ASSAULT,38114
2021-12-08 00:40:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38114
2021-12-08 02:40:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-12-08 09:00:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-12-08 10:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-12-08 13:20:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38114
2021-12-08 18:40:00+00:00,INTIMIDATION,ASSAULT,38114
2021-12-08 18:52:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38114
2021-12-08 19:05:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-12-08 19:30:00+00:00,INTIMIDATION,ASSAULT,38114
2021-12-08 23:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38114
2021-12-09 01:30:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2021-12-09 11:10:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-12-09 13:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-12-09 17:00:00+00:00,INTIMIDATION,ASSAULT,38114
2021-12-09 17:40:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38114
2021-12-09 20:04:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-12-10 04:00:00+00:00,INTIMIDATION,ASSAULT,38114
2021-12-10 06:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-12-10 08:00:00+00:00,FALSE PRETENSES/SWIN/CONF,FRAUD,38114
2021-12-10 09:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-12-10 13:30:00+00:00,CREDIT CARD/ATM FRAUD,FRAUD,38114
2021-12-10 14:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2021-12-10 14:40:00+00:00,INTIMIDATION,ASSAULT,38114
